Mileage,Age,Engine_Size,Price,Fuel_Type_Electric,Transmission_Automatic,Fuel_Type_Petrol,Fuel_Type_Diesel,Transmission_Semi-Automatic,Transmission_Manual
0.4060755796507092,0.4347826086956521,0.2249999999999999,0.4884976381817066,False,True,False,False,False,False
0.7122451837477745,0.6956521739130435,0.725,0.4494816268940556,True,True,False,False,False,False
0.2945965951147298,0.6521739130434783,0.625,0.5049996932703515,True,False,False,False,False,True
0.612139156180607,0.2608695652173913,0.3249999999999999,0.4494816268940556,False,True,True,False,False,False
0.2672661558671921,0.4347826086956521,0.575,0.594810134347586,True,False,False,False,True,False
0.4415448016484286,0.5652173913043479,0.55,0.4386233973375866,False,True,False,True,False,False
0.0618994271844012,0.7826086956521738,0.875,0.4740813447027789,False,False,True,False,False,True
0.8781816605650803,0.4347826086956521,0.625,0.3209005582479602,False,False,False,False,True,False
0.556894792646088,1.0,0.0999999999999999,0.1324458622170418,True,False,False,False,False,True
0.9247004221097486,0.2608695652173913,0.3,0.2976504508925832,False,False,False,False,False,True
0.3147151592747448,0.826086956521739,0.0,0.1479050365008281,False,False,True,False,False,True
0.312147825101193,0.826086956521739,0.0499999999999999,0.2838476167106313,True,False,False,False,False,True
0.4016577643520649,0.6956521739130435,0.975,0.4104042696767069,False,False,True,False,False,True
0.1866985416208214,1.0,0.725,0.360652720691982,False,False,False,False,False,True
0.439590960316349,0.8695652173913044,0.725,0.4761671063124961,True,True,False,False,False,False
0.7944765639066157,0.0,0.65,0.6032145267161524,True,False,False,False,False,True
0.8513780249531545,0.5217391304347827,0.3249999999999999,0.2510275443224342,False,True,False,True,False,False
0.8794686618520815,0.6086956521739131,0.35,0.1180295687381142,False,False,False,True,False,True
0.3676122458505878,0.7391304347826086,0.4499999999999999,0.3983804674559843,True,False,False,False,False,True
0.3715065917138456,0.6086956521739131,0.0499999999999999,0.4460462548309919,True,True,False,False,False,False
0.6834443622008388,0.4347826086956521,0.2249999999999999,0.2330531869210478,False,False,True,False,False,True
0.5843119210994858,0.826086956521739,0.975,0.2879577940003681,False,False,True,False,True,False
0.6383026253492574,0.0434782608695652,0.7,0.5318692104778848,False,False,False,True,False,True
0.9358699928648117,0.6521739130434783,0.2,0.1647138212379608,True,False,False,False,True,False
0.2225645334453624,0.3478260869565217,0.4,0.6051162505367769,True,False,False,False,True,False
0.293559658844633,0.1304347826086956,0.55,0.7078093368505,True,False,False,False,False,True
0.9368935923340068,0.5217391304347827,0.475,0.2870376050549046,True,False,False,False,True,False
0.0738525349924313,0.2608695652173913,0.2,0.5248757744923624,False,False,False,True,True,False
0.959259407445936,0.8695652173913044,0.25,0.0763756824734678,True,False,False,False,False,True
0.3430291875887731,0.6956521739130435,0.65,0.5668977363351941,True,True,False,False,False,False
0.2010222657891051,0.7826086956521738,0.35,0.3860499355867738,False,True,True,False,False,False
0.627069704789912,0.6521739130434783,0.075,0.2170418992699834,False,True,True,False,False,False
0.2844839658311161,0.826086956521739,0.75,0.4351266793448254,False,True,False,True,False,False
0.3353471902694701,0.3478260869565217,0.95,0.7905649960125146,True,True,False,False,False,False
0.4910776801968512,0.6956521739130435,0.425,0.3038463897920372,False,False,False,False,False,True
0.4675815712085142,0.5217391304347827,0.75,0.4045150604257407,False,False,False,True,False,True
0.5185514900540807,0.7826086956521738,0.55,0.3489969940494448,True,False,False,False,True,False
0.7908956328645448,1.0,0.75,0.1444696644377645,False,False,False,False,False,True
0.9079894105800842,0.9130434782608696,0.75,0.1381510336789154,False,False,False,False,True,False
0.549656243956762,0.6521739130434783,0.8999999999999999,0.3559290841052696,False,False,True,False,False,True
0.5345523169357366,0.2173913043478261,0.4499999999999999,0.4351266793448254,False,False,True,False,False,True
0.102586672534859,0.6956521739130435,0.125,0.3118827065824182,False,False,False,True,False,True
0.0224058255146338,0.1739130434782608,0.2249999999999999,0.801484571498681,True,True,False,False,False,False
0.0773267716272897,0.6956521739130435,0.975,0.5910680326360346,False,False,False,False,False,True
0.8083134948419922,0.2608695652173913,0.425,0.4631617692166124,False,True,False,False,False,False
0.5071251858816626,0.2608695652173913,0.075,0.4881295626035212,False,True,False,False,False,False
0.8297790758930655,0.0434782608695652,0.6,0.5289246058524016,False,True,False,True,False,False
0.2548429258273818,0.6956521739130435,0.3249999999999999,0.427581129992025,True,False,False,False,False,True
0.0066517294496569,0.2608695652173913,0.725,0.7397705662229311,False,False,False,False,True,False
0.4052453637945866,0.2173913043478261,0.25,0.5869578553462977,False,True,False,False,False,False
0.4649608898313562,0.0,0.625,0.5956689773633519,False,False,True,False,True,False
0.1769226665599722,0.6956521739130435,0.875,0.5912520704251273,True,False,False,False,False,True
0.651969512073139,0.1304347826086956,0.175,0.453223728605607,False,True,True,False,False,False
0.4728729469662112,0.826086956521739,0.95,0.3842095576958468,False,False,False,False,True,False
0.6380725655337054,0.1304347826086956,0.8999999999999999,0.5442610882767929,False,False,True,False,False,True
0.8652516320910103,0.3478260869565217,0.15,0.3072817618551009,True,False,False,False,False,True
0.6575843052526991,0.3478260869565217,0.7749999999999999,0.5064106496533954,False,True,True,False,False,False
0.9088496342382352,0.6956521739130435,0.7,0.2789399423348261,True,False,False,False,False,True
0.9818919585758964,0.4347826086956521,0.025,0.0741672290043555,False,False,False,True,False,True
0.8628510079287282,0.9565217391304348,0.475,0.0075455493528004,False,False,False,True,False,True
0.0569314688485673,0.391304347826087,0.7749999999999999,0.7090362554444513,False,True,True,False,False,False
0.6577776888657717,0.2608695652173913,0.8999999999999999,0.4817495859149745,False,False,False,True,False,True
0.4328658784617334,0.6956521739130435,0.8,0.4479479786516165,False,True,True,False,False,False
0.8709664512773321,0.5217391304347827,0.2,0.12115821115269,False,False,False,True,True,False
0.4062056134594995,0.3043478260869565,0.375,0.5497822219495736,True,False,False,False,True,False
0.359770206920466,0.5217391304347827,0.4,0.3583215753634746,False,False,True,False,False,True
0.6799601229653043,0.5217391304347827,0.925,0.4613213913256855,False,True,True,False,False,False
0.05746494088463,0.6086956521739131,0.5,0.5799644193607754,True,False,False,False,False,True
0.9171851348017152,0.0434782608695652,0.7,0.5519293294889884,True,False,False,False,True,False
0.6778062296197012,0.3043478260869565,0.4499999999999999,0.4069075516839457,False,False,False,False,True,False
0.6341282066670667,0.391304347826087,0.4499999999999999,0.4781915219925158,False,True,False,False,False,False
0.6273964564120005,0.4347826086956521,1.0,0.6586099012330532,True,True,False,False,False,False
0.7607944732297064,0.5652173913043479,0.25,0.2168578614808907,False,False,False,False,False,True
0.2208540887297364,0.9565217391304348,0.3249999999999999,0.2069811667995828,False,False,False,True,True,False
0.5423776848647315,0.0434782608695652,0.875,0.7328384761671063,True,False,False,False,True,False
0.6382892885483559,0.7826086956521738,0.3,0.1208514815042021,False,False,False,True,False,True
0.0297844106134261,0.9565217391304348,0.75,0.3815716827188515,False,False,False,True,False,True
0.0373030321216849,0.4782608695652173,0.4,0.5567143120053984,False,False,False,False,False,True
0.7868612505918205,0.8695652173913044,0.7,0.2502300472363659,True,False,False,False,True,False
0.0443715365995158,0.1739130434782608,0.725,0.7627139439298203,False,False,False,False,True,False
0.9139442921826342,0.0,0.8999999999999999,0.6206367707502607,True,False,False,False,True,False
0.0287974873467101,0.5652173913043479,0.6,0.5107662106619226,False,False,False,True,False,True
0.330812677962937,0.2173913043478261,0.3249999999999999,0.6021102999815963,True,False,False,False,True,False
0.5594254506171604,0.4347826086956521,0.625,0.4381939758297036,False,False,False,False,True,False
0.6032001653763311,0.2173913043478261,0.5,0.4834672719465063,False,False,False,False,True,False
0.2211308273484439,0.2173913043478261,0.75,0.6240721428133243,False,False,True,False,False,True
0.9302618680857024,0.6956521739130435,0.0999999999999999,0.0011655726642537,False,False,True,False,False,True
0.2114049652909756,0.4347826086956521,0.4499999999999999,0.4619961965523588,False,False,True,False,False,True
0.6392295330119164,0.391304347826087,0.275,0.2800441690693822,False,False,True,False,False,True
0.1936570174912144,0.0,0.725,0.7813631065578799,False,False,False,False,True,False
0.2892018591500457,0.9130434782608696,0.875,0.3351941598674928,False,False,False,True,False,True
0.8585432212375217,0.1304347826086956,0.7,0.5060425740752101,False,True,False,True,False,False
0.7102746714145678,0.4347826086956521,0.75,0.3520029446046254,False,False,False,True,False,True
0.3931622221777662,0.2608695652173913,0.2249999999999999,0.4135329120912827,False,False,True,False,True,False
0.5961950107027827,0.6521739130434783,0.875,0.4553708361450217,True,False,False,False,True,False
0.9388807756683404,0.9130434782608696,0.725,0.0593215140175449,False,False,False,True,True,False
0.4383139616300238,0.4347826086956521,0.0999999999999999,0.3846389792037298,False,True,False,True,False,False
0.0712651956175272,0.4347826086956521,0.725,0.7037605054904608,True,False,False,False,False,True
0.4950087022625883,0.1304347826086956,0.675,0.5416845592294951,False,False,True,False,True,False
0.6314108334833723,0.2608695652173913,0.525,0.5221765535856696,True,False,False,False,False,True
0.5970952447636385,0.6521739130434783,0.625,0.2709649714741426,False,False,True,False,True,False
0.7346610118630844,0.3478260869565217,0.925,0.422796147475615,False,False,False,True,False,True
0.4406979147911791,0.1304347826086956,0.925,0.6230292620084658,False,False,True,False,False,True
0.50421109488467,0.6086956521739131,0.2,0.3113305932151402,False,True,False,True,False,False
0.6157267556231286,0.6086956521739131,0.25,0.1905404576406355,False,False,True,False,False,True
0.108618240742593,0.9565217391304348,0.7749999999999999,0.4507085454880069,False,True,True,False,False,False
0.8455064983562393,0.4347826086956521,0.55,0.3758665112569781,True,False,False,False,False,True
0.6241556137929195,0.1304347826086956,0.825,0.5922949512299859,False,False,False,False,False,True
0.7749114769840159,0.826086956521739,0.5,0.1626280596282437,False,False,False,False,False,True
0.3804789245203753,0.1739130434782608,0.925,0.6267713637200172,False,False,True,False,False,True
0.2647755082988244,0.826086956521739,0.075,0.3994233482608429,True,True,False,False,False,False
0.4260307679996799,0.1739130434782608,0.3,0.456597754738973,False,False,False,True,False,True
0.0769866832042998,0.9130434782608696,0.125,0.3212686338261457,False,True,True,False,False,False
0.08970665706417,0.5652173913043479,0.725,0.6110668057174407,False,True,True,False,False,False
0.9667246817505885,0.0869565217391304,0.275,0.2883258695785534,False,False,True,False,False,True
0.1401664432752515,0.9565217391304348,0.55,0.2918839335010122,False,False,True,False,False,True
0.7788324964490767,0.2173913043478261,0.625,0.5108275565916202,True,False,False,False,False,True
0.223548122511853,0.0,0.7749999999999999,0.9360161953254402,True,True,False,False,False,False
0.8547388987803496,0.2608695652173913,0.375,0.4031654499723943,True,False,False,False,False,True
0.5318749541547468,0.5652173913043479,0.2249999999999999,0.2336666462180234,False,False,True,False,True,False
0.0195117397189936,0.391304347826087,0.7,0.7350469296362186,True,False,False,False,True,False
0.1107587972872947,0.9130434782608696,0.975,0.5787988466965217,False,True,False,False,False,False
0.6880322217109782,0.4347826086956521,0.95,0.4093000429421507,False,False,True,False,False,True
0.5861790732257053,0.3043478260869565,0.75,0.544935893503466,False,True,False,True,False,False
0.5236294769973526,0.7826086956521738,0.65,0.248941782712717,False,False,True,False,True,False
0.439250871893359,0.3478260869565217,0.475,0.6357892153855592,True,True,False,False,False,False
0.0620327951934169,0.9565217391304348,0.3,0.2593092448316054,False,False,True,False,False,True
0.1817039096831842,0.3478260869565217,0.275,0.5588000736151156,False,True,False,True,False,False
0.7710838151252659,0.4347826086956521,0.0999999999999999,0.2928654683761732,True,False,False,False,True,False
0.5559812217843306,1.0,0.675,0.2738482301699282,True,False,False,False,False,True
0.0542707770687045,0.9130434782608696,0.75,0.390957609962579,False,False,False,True,False,True
0.8428824827788558,0.3478260869565217,0.475,0.3339058953438439,False,False,False,False,True,False
0.8988637045631864,0.6956521739130435,0.0499999999999999,0.1537942457517943,False,True,False,False,False,False
0.8824694420549343,1.0,0.4499999999999999,0.0985215630942887,True,False,False,False,True,False
0.9599195790905636,0.391304347826087,0.75,0.2785718667566407,False,False,True,False,False,True
0.1439407579303952,0.9565217391304348,0.2,0.2966689160174223,False,True,True,False,False,False
0.9333960162975709,0.9565217391304348,0.875,0.0797497086068339,False,False,False,True,True,False
0.9559818886243756,0.6086956521739131,0.0,0.0039874854303416,False,False,True,False,False,True
0.002867412193837,0.5217391304347827,0.3249999999999999,0.5939512913318201,True,False,False,False,True,False
0.3109075026173472,0.4347826086956521,0.625,0.5296607570087725,False,False,False,False,True,False
0.3698361574009243,0.826086956521739,0.675,0.2932948898840561,False,False,False,True,True,False
0.5560879161915431,0.2173913043478261,0.0499999999999999,0.3289982209680387,False,False,True,False,False,True
0.6201945839251538,0.0434782608695652,0.7,0.6305748113612661,False,True,False,True,False,False
0.2293729703056128,0.7826086956521738,0.0,0.2590638611128152,False,False,False,False,True,False
0.5239895706216949,0.2173913043478261,0.675,0.4942028096435801,False,False,True,False,True,False
0.3245010369362701,0.6956521739130435,0.725,0.3774615054291147,False,False,True,False,True,False
0.9051420035875994,0.3043478260869565,0.625,0.3048892705968958,False,False,False,True,False,True
0.7516187542094278,0.4347826086956521,0.825,0.4778847923440279,True,False,False,False,True,False
0.1700942244983695,0.5652173913043479,0.7,0.575363474633458,False,True,True,False,False,False
0.0250698514947219,0.4782608695652173,0.8,0.7207533280166861,True,False,False,False,True,False
0.8815158607904722,0.6086956521739131,0.4,0.1908471872891234,False,False,False,False,True,False
0.5131134094864664,0.4782608695652173,0.825,0.4245751794368443,False,False,True,False,False,True
0.3844966357919726,0.5652173913043479,0.175,0.2756272621311576,False,False,True,False,False,True
0.3559458792619415,0.6086956521739131,0.475,0.3413287528372493,False,False,False,True,True,False
0.9319756470015538,0.5217391304347827,0.0,0.0496288571253297,False,False,True,False,False,True
0.0391168370442981,0.1304347826086956,0.175,0.5867124716275075,False,False,True,False,False,True
0.7694067124118937,0.391304347826087,0.35,0.2505367768848536,False,False,True,False,True,False
0.7216976413867605,0.1304347826086956,0.675,0.6116189190847188,False,True,False,False,False,False
0.4485899667246817,0.8695652173913044,0.4,0.1783939635605177,False,False,False,True,True,False
0.5428978200998926,0.7391304347826086,0.875,0.4381326299000061,True,False,False,False,False,True
0.3749474863464501,0.0,0.725,0.7146800809766272,False,False,False,False,True,False
0.202569334693687,0.2608695652173913,0.2249999999999999,0.698362063677075,True,True,False,False,False,False
0.0716686338447996,0.4782608695652173,0.55,0.6115575731550211,False,True,False,True,False,False
0.6634424950487127,0.2608695652173913,0.275,0.4183178946076927,False,True,False,True,False,False
0.0385433546055307,0.7391304347826086,0.25,0.5010735537697074,False,True,False,False,False,False
0.2665259634171552,0.6086956521739131,0.4499999999999999,0.4907674375805165,True,False,False,False,False,True
0.3184561319276345,0.391304347826087,0.725,0.7232071652045887,True,True,False,False,False,False
0.7663592534058855,0.0869565217391304,0.825,0.4970247224096681,False,False,False,True,False,True
0.6505158007748681,0.7391304347826086,0.075,0.1409116005153058,False,False,False,False,False,True
0.4564553450563813,0.5217391304347827,0.75,0.5619900619593889,False,True,False,False,False,False
0.2833403351538067,0.8695652173913044,0.55,0.275995337709343,False,False,True,False,True,False
0.5742259654176752,0.2608695652173913,0.425,0.6106987301392552,True,True,False,False,False,False
0.5984989430585286,0.2608695652173913,0.825,0.577203852524385,False,True,True,False,False,False
0.0057581637892518,0.391304347826087,0.3249999999999999,0.6480584013250721,True,False,False,False,False,True
0.0851288001547069,0.6521739130434783,0.55,0.5636464020612232,True,False,False,False,False,True
0.703973032988577,0.6956521739130435,0.725,0.3911416477516717,False,True,False,False,False,False
0.6079547348977401,0.391304347826087,0.75,0.5000920188945464,False,True,True,False,False,False
0.3765012236514827,0.5652173913043479,0.15,0.3644561683332311,False,True,True,False,False,False
0.4069124639072826,0.6086956521739131,0.275,0.3654990491380897,False,True,True,False,False,False
0.9893305592787458,0.6521739130434783,0.625,0.2493712042205999,True,False,False,False,True,False
0.0790105427411127,0.2173913043478261,0.4499999999999999,0.6027237592785719,False,False,True,False,True,False
0.5383466367922326,1.0,0.2,0.0411017728973682,False,False,True,False,False,True
0.3318762878348371,0.6086956521739131,0.7749999999999999,0.5157965768971229,False,True,True,False,False,False
0.3579630703983036,0.2173913043478261,0.2249999999999999,0.5675725415618673,True,False,False,False,False,True
0.1099152446302705,0.0869565217391304,0.75,0.8122201091957548,False,True,False,True,False,False
0.5231860283673755,0.2608695652173913,0.175,0.3534139009876694,False,False,False,True,False,True
0.2914724495035376,0.6956521739130435,0.3,0.2853199190233728,False,False,False,True,False,True
0.7736144730963384,0.6086956521739131,0.0999999999999999,0.0956383043985031,False,False,True,False,False,True
0.3822427164396076,0.6086956521739131,0.0499999999999999,0.3807128397030856,False,True,False,False,False,False
0.990760931175439,0.2608695652173913,0.95,0.4942028096435801,True,False,False,False,True,False
0.4632537793159555,0.5217391304347827,0.7749999999999999,0.4735905772651985,False,False,False,False,True,False
0.8397816765692413,0.7391304347826086,0.8500000000000001,0.2921293172198025,False,True,True,False,False,False
0.5819046285367528,0.7391304347826086,0.4499999999999999,0.1967977424697871,False,False,False,True,True,False
0.8673121678303025,0.5217391304347827,0.5,0.2880804858597632,False,True,True,False,False,False
0.8447096245023706,0.7391304347826086,0.4499999999999999,0.1001165572664253,False,False,True,False,False,True
0.3318796220350625,0.5652173913043479,0.2249999999999999,0.368566345622968,False,False,False,False,False,True
0.8933122611879089,0.391304347826087,0.725,0.511686399607386,True,True,False,False,False,False
0.265529037549763,0.5652173913043479,0.8999999999999999,0.4972701061284583,False,False,False,True,False,True
0.2854575522969305,0.4347826086956521,0.625,0.6924115084964113,True,True,False,False,False,False
0.0063749908309493,0.9565217391304348,0.8500000000000001,0.5681246549291454,False,True,False,False,False,False
0.8445229092897487,0.391304347826087,0.55,0.3639654008956505,False,True,True,False,False,False
0.6782663492508052,0.6956521739130435,0.55,0.20428194589289,False,False,False,True,True,False
0.6054074059255407,0.0434782608695652,0.8,0.6912459358321575,True,False,False,False,False,True
0.9897206607051168,0.9130434782608696,0.475,0.0,False,False,True,False,False,True
0.8756143263915285,0.391304347826087,0.0999999999999999,0.211459419667505,False,False,False,False,True,False
0.7401090950313748,0.0,0.925,0.7827740629409239,True,True,False,False,False,False
0.3266749354832257,0.7391304347826086,0.8999999999999999,0.4931599288387215,False,True,True,False,False,False
0.4398076833309994,1.0,0.6,0.2368566345622968,False,False,False,False,False,True
0.9569821486919932,0.9565217391304348,0.8999999999999999,0.0772345254892337,False,False,False,True,False,True
0.7200605490760931,0.6521739130434783,0.375,0.164407091589473,False,False,True,False,True,False
0.6714345729889771,0.6086956521739131,0.4499999999999999,0.2190663149500031,False,False,False,True,False,True
0.8770547008888978,0.0869565217391304,0.725,0.4317526532114594,False,False,True,False,False,True
0.306516360920506,0.0869565217391304,0.8500000000000001,0.6723513894853077,False,False,False,True,True,False
0.6597615379998799,0.0869565217391304,0.075,0.4135329120912827,False,False,False,False,False,True
0.3582564800181381,0.7391304347826086,0.0,0.2607202012146494,False,True,False,True,False,False
0.59353431892292,0.5217391304347827,0.025,0.2723145819274891,False,True,False,True,False,False
0.2821400230726656,0.6086956521739131,0.75,0.6506962763020674,True,True,False,False,False,False
0.3950327085042111,0.1304347826086956,0.7749999999999999,0.6643150726949267,False,False,False,False,True,False
0.724184954754903,0.6086956521739131,0.425,0.1935464081958162,False,False,True,False,False,True
0.3934889737998546,0.9130434782608696,0.4,0.2723145819274891,False,True,True,False,False,False
0.6232853875340921,0.1304347826086956,0.825,0.5312557511809092,False,False,False,True,True,False
0.2631884289915378,0.0,0.075,0.6576283663578921,True,False,False,False,True,False
0.9873600469455392,0.5652173913043479,0.0,0.0721428133243359,False,False,False,False,False,True
0.7736978281019732,0.1739130434782608,0.25,0.4084411999263848,False,True,True,False,False,False
0.1284233900814211,0.9565217391304348,0.3249999999999999,0.3637200171768603,True,False,False,False,False,True
0.9836990950980588,0.5652173913043479,0.475,0.2207226550518373,False,True,False,True,False,False
0.8744273511112889,0.4347826086956521,0.3,0.2425618060241703,False,False,False,False,False,True
0.752905755496429,0.6521739130434783,0.725,0.3608981044107724,True,False,False,False,True,False
0.7694333860136969,0.0,0.5,0.6063431691307282,False,True,False,False,False,False
0.3157620981455178,0.6521739130434783,0.375,0.3131709711060672,False,False,True,False,False,True
0.940824614399744,0.0434782608695652,0.525,0.4696644377645543,False,True,True,False,False,False
0.9415714752502318,0.7391304347826086,0.4,0.1442242807189742,False,True,False,True,False,False
0.6396129660378365,0.826086956521739,0.75,0.2123796086129685,False,False,False,True,False,True
0.8550023005981555,0.826086956521739,0.3,0.1760628182320103,False,True,False,False,False,False
0.2470042210974853,0.0869565217391304,0.275,0.6758481074780688,True,False,False,False,True,False
0.7700302078540421,0.1739130434782608,0.725,0.4343291822587571,False,False,True,False,False,True
0.1871319876501223,0.3043478260869565,0.175,0.4586835163486902,False,False,True,False,False,True
0.8538053227172399,0.5652173913043479,0.925,0.2869762591252071,False,False,False,True,True,False
0.0316315575382932,0.7391304347826086,0.425,0.5465308876756028,False,True,False,False,False,False
0.2674562052800395,0.5217391304347827,0.95,0.6192871602969143,False,True,True,False,False,False
0.5024239635638599,0.0869565217391304,0.925,0.6186737009999387,False,False,False,True,True,False
0.6901594414547783,0.2173913043478261,0.175,0.4330409177351082,True,False,False,False,True,False
0.5435213155420409,0.0,0.55,0.5483712655665297,False,False,True,False,True,False
0.4837124318989604,1.0,0.25,0.0734310778479847,False,False,False,True,False,True
0.9286881255793172,0.3043478260869565,0.0999999999999999,0.1673516962149561,False,False,True,False,True,False
0.8973299724595061,0.2608695652173913,0.8,0.4610760076068952,False,True,False,True,False,False
0.2068537819833156,0.5652173913043479,0.3249999999999999,0.3777682350776026,False,False,True,False,False,True
0.1755589786677869,0.0,0.2249999999999999,0.6040120238022207,False,False,False,True,False,True
0.592624082261388,0.391304347826087,0.0,0.2296791607876817,False,False,True,False,False,True
0.5272337474410013,0.6956521739130435,0.15,0.2843997300779093,True,False,False,False,False,True
0.1734651009262408,0.0869565217391304,0.075,0.74584381326299,True,True,False,False,False,False
0.3901814471762658,0.0,0.125,0.5005214404024293,False,False,False,True,False,True
0.9048352571668634,1.0,0.2,0.1209128274338997,True,True,False,False,False,False
0.8668287087976208,0.5652173913043479,0.4,0.2146494080117784,False,False,False,False,True,False
0.7827368449130107,0.4782608695652173,0.175,0.1658793939022146,False,False,True,False,False,True
0.7403624942485046,0.6086956521739131,0.15,0.3348260842893074,True,True,False,False,False,False
0.6495355459086029,0.9130434782608696,0.2,0.0369915956076314,False,False,True,False,False,True
0.486609851894826,0.4347826086956521,0.25,0.4036562174099748,False,True,False,True,False,False
0.1025599989330559,0.5217391304347827,0.0999999999999999,0.5327280534936507,False,True,False,False,False,False
0.1906195610858823,0.3478260869565217,0.675,0.5616833323109012,False,False,False,True,True,False
0.1688939124172284,0.1739130434782608,0.75,0.6616771977179314,False,False,False,True,True,False
0.7669560752462307,0.9565217391304348,0.925,0.1532421323845163,False,False,False,True,True,False
0.910796807169864,0.1739130434782608,0.8,0.400956996503282,False,False,True,False,False,True
0.564900207387254,0.8695652173913044,0.8500000000000001,0.3073431077847984,False,False,False,False,True,False
0.9540780602956768,0.1304347826086956,0.3,0.4954297282375314,True,True,False,False,False,False
0.8091670500996926,0.826086956521739,0.975,0.2052021348383535,False,False,False,True,False,True
0.7580170844419549,0.391304347826087,0.6,0.4387460891969817,True,False,False,False,False,True
0.2647921792999513,0.9130434782608696,0.175,0.172443408379854,False,False,False,True,False,True
0.0995592187302032,0.7826086956521738,0.55,0.4724863505306422,False,True,True,False,False,False
0.8717366515293976,0.6521739130434783,0.825,0.2190049690203055,False,False,False,True,True,False
0.5695547509019011,0.5652173913043479,0.0499999999999999,0.2688792098644255,False,True,True,False,False,False
0.2907289228532752,0.9565217391304348,0.7749999999999999,0.4143917551070486,True,False,False,False,True,False
0.7267056101252992,0.391304347826087,0.475,0.2969142997362125,False,False,True,False,False,True
0.2376051106621055,0.5652173913043479,0.7749999999999999,0.691614011410343,True,True,False,False,False,False
0.3036356119257674,0.3043478260869565,0.875,0.5875713146432734,False,False,False,True,False,True
0.0829815752095544,0.1304347826086956,0.8500000000000001,0.7362125023004724,False,False,True,False,True,False
0.5181980648301892,1.0,0.8,0.2571007913624931,False,False,False,False,True,False
0.5723421422903288,0.391304347826087,0.375,0.4518741181522606,True,False,False,False,True,False
0.9849327491814538,0.3478260869565217,0.95,0.4288693945156738,False,True,False,True,False,False
0.6913630877361447,0.5652173913043479,0.725,0.3896693454389301,False,True,True,False,False,False
0.297413994305186,0.4782608695652173,0.125,0.5468989632537881,True,True,False,False,False,False
0.2640419842492381,0.9565217391304348,0.8999999999999999,0.3935341390098766,False,False,False,False,False,True
0.9934116203546256,0.5652173913043479,0.575,0.2417029630084044,False,True,False,True,False,False
0.596571775328252,0.5217391304347827,0.625,0.3264216919207411,False,False,False,True,True,False
0.4963123745507165,0.2608695652173913,0.6,0.6822894300963132,True,True,False,False,False,False
0.0797240615893465,0.4347826086956521,0.175,0.4429789583461136,False,False,True,False,True,False
0.2268956595381465,0.9130434782608696,0.275,0.3335991656953561,True,False,False,False,False,True
0.4825187882182701,0.3478260869565217,0.475,0.4972087601987608,False,True,False,True,False,False
0.3009249071425237,0.391304347826087,0.8500000000000001,0.5456106987301392,False,False,False,True,True,False
